entity,entity_method,value,match_phrase,match_method,match_is_entity
עולם הבא,קדמי,615,מֹעֵד שְׁנַת הַשְּׁמִטָּה--בְּחַג הַסֻּכּוֹת. חמשת אלפים שבע מאות שבעים ושש - מסתתר,סידורי,False
עולם הבא,גדול,714,אשתמש במתמטיקה,אלבם,False
עולם הבא,גדול,714,גן עדן זה כאן,אלבם,False
עולם הבא,גדול,714,עץ חיים,אלבם,False
עולם הבא,גדול,714,שאול המלך בו,אלבם,False
עולם הבא,גדול,714,גלגול קודם,אתבש,False
עולם הבא,גדול,714,והאיש משה,אתבש,False
עולם הבא,גדול,714,פלוני אלמוני,אתבש,False
עולם הבא,גדול,714,רצפת האגן,אתבש,False
עולם הבא,גדול,714,אוזן,גדול,True
עולם הבא,גדול,714,דין,גדול,True
עולם הבא,גדול,714,דעת עמלק,גדול,False
עולם הבא,גדול,714,מאכל האמונה,מילוי,False
עולם הבא,גדול,714,מלכותו,מילוי,False
עולם הבא,גדול,714,ערל,מילוי,False
עולם הבא,גדול,714,אבקר בהיכל הקדש,מסתתר,False
עולם הבא,גדול,714,ארץ טובה ורחבה,מסתתר,False
עולם הבא,גדול,714,סוף לגלות העם היהודי,מסתתר,False
עולם הבא,גדול,714,פייסבוק יקרוס,מסתתר,False
עולם הבא,גדול,714,שב תלמד,מסתתר,False
עולם הבא,גדול,714,דעת עמלק,רגיל,False
עולם הבא,גדול,714,קרן משיחו,רגיל,False
עולם הבא,מילוי,844,אלהים אחרים,אלבם,False
עולם הבא,מילוי,844,יהודה ושומרון,אלבם,True
עולם הבא,מילוי,844,כתר יצחק,אלבם,False
עולם הבא,מילוי,844,צמח דוד בעת ההיא,אלבם,False
עולם הבא,מילוי,844,אעשה רצונך לנצח נצחים,אתבש,False
עולם הבא,מילוי,844,הקטן יהיה,גדול,False
עולם הבא,מילוי,844,התגלות,גדול,True
עולם הבא,מילוי,844,יחס הזהב זמן,גדול,False
עולם הבא,מילוי,844,מול בית פעור,גדול,False
עולם הבא,מילוי,844,משיח ולילית,גדול,False
עולם הבא,מילוי,844,סוד שערי צדק,גדול,False
עולם הבא,מילוי,844,יאהו סודך,מילוי,False
עולם הבא,מילוי,844,עת הגאלה,מילוי,False
עולם הבא,מילוי,844,אל השמש,מסתתר,False
עולם הבא,מילוי,844,זמן גאולתכם,מסתתר,False
עולם הבא,מילוי,844,משיח שיח,מסתתר,False
עולם הבא,מילוי,844,עצוב,קדמי,False
עולם הבא,מילוי,844,התגלות,רגיל,True
עולם הבא,מילוי,844,חטא מכירת יוסף,רגיל,False
עולם הבא,מילוי,844,חיזוק חית יוד זין ויו קוף,רגיל,False
עולם הבא,מילוי,844,חיזוק חית יוד זין ויו קוף,רגיל,False
עולם הבא,מילוי,844,מול בית פעור,רגיל,False
עולם הבא,מילוי,844,משיח ולילית,רגיל,False
עולם הבא,מילוי,844,משיח מתוכך,רגיל,False
עולם הבא,מילוי,844,סוד שערי צדק,רגיל,False
עולם הבא,מילוי,844,צריך שלום בעולם,רגיל,False
עולם הבא,אתבש,907,ביקור בהיכל,אתבש,False
עולם הבא,אתבש,907,המספר הגואל,אתבש,False
עולם הבא,אתבש,907,מתי יתגלה צמח דוד המלך,אתבש,False
עולם הבא,אתבש,907,עת הישועה מילוי גדול,אתבש,False
עולם הבא,אתבש,907,שרביט משאול,אתבש,False
עולם הבא,אתבש,907,יחידה,מילוי,False
עולם הבא,אתבש,907,קץ עמלק בעתה,רגיל,False
עזה,סידורי,28,עתנ,אלבם,False
עזה,סידורי,28,שפל,אתבש,False
עזה,סידורי,28,כח,גדול,False
עזה,סידורי,28,בבל,מסתתר,True
עזה,סידורי,28,לב,מסתתר,True
עזה,סידורי,28,לוי,מסתתר,True
עזה,סידורי,28,אוזן,סידורי,True
עזה,סידורי,28,אמן,סידורי,True
עזה,סידורי,28,ארבה,סידורי,False
עזה,סידורי,28,בור,סידורי,False
עזה,סידורי,28,גואלו,סידורי,False
עזה,סידורי,28,דין,סידורי,True
עזה,סידורי,28,לוי,סידורי,True
עזה,סידורי,28,סם,סידורי,True
עזה,סידורי,28,כח,רגיל,False
עזה,מסתתר,65,פנים,אתבש,True
עזה,מסתתר,65,אדני,גדול,True
עזה,מסתתר,65,איטליה,גדול,False
עזה,מסתתר,65,גאולה אטבח,גדול,False
עזה,מסתתר,65,היכל,גדול,True
עזה,מסתתר,65,מוטי,גדול,False
עזה,מסתתר,65,מזוזה,גדול,True
עזה,מסתתר,65,לילה,מסתתר,True
עזה,מסתתר,65,נביא,מסתתר,True
עזה,מסתתר,65,ענווה,מסתתר,True
עזה,מסתתר,65,אות אמת,סידורי,False
עזה,מסתתר,65,אלמוג כהן,סידורי,False
עזה,מסתתר,65,בגרעין,סידורי,False
עזה,מסתתר,65,ביבי המלך,סידורי,False
עזה,מסתתר,65,דויד המלך,סידורי,False
עזה,מסתתר,65,המשיח בו,סידורי,False
עזה,מסתתר,65,המשפט,סידורי,False
עזה,מסתתר,65,הערב רב,סידורי,False
עזה,מסתתר,65,הפתעה,סידורי,False
עזה,מסתתר,65,הצלחת,סידורי,False
עזה,מסתתר,65,חד קרן,סידורי,False
עזה,מסתתר,65,חוק הגאולה,סידורי,False
עזה,מסתתר,65,חכמתך,סידורי,False
עזה,מסתתר,65,חלום יהוה,סידורי,False
עזה,מסתתר,65,חמת אש,סידורי,False
עזה,מסתתר,65,חסידות,סידורי,False
עזה,מסתתר,65,יהלל יהוה,סידורי,False
עזה,מסתתר,65,יתענג,סידורי,False
עזה,מסתתר,65,מספר,סידורי,False
עזה,מסתתר,65,משיח יבא,סידורי,False
עזה,מסתתר,65,משיחם,סידורי,False
עזה,מסתתר,65,סודי דוד בן,סידורי,False
עזה,מסתתר,65,ערפל,סידורי,False
עזה,מסתתר,65,עת הגואל,סידורי,False
עזה,מסתתר,65,פורת,סידורי,False
עזה,מסתתר,65,פרה אדמה,סידורי,False
עזה,מסתתר,65,רמז סוד,סידורי,False
עזה,מסתתר,65,שעות,סידורי,False
עזה,מסתתר,65,תקומה,סידורי,False
עזה,מסתתר,65,תשפה,סידורי,False
עזה,מסתתר,65,יד,קדמי,True
עזה,מסתתר,65,אדני,רגיל,True
עזה,מסתתר,65,איטליה,רגיל,False
עזה,מסתתר,65,גאולה אטבח,רגיל,False
עזה,מסתתר,65,גיבן,רגיל,False
עזה,מסתתר,65,היכל,רגיל,True
עזה,מסתתר,65,מוטי,רגיל,False
עזה,מסתתר,65,מזוזה,רגיל,True
עזה,רגיל,82,משה,אלבם,True
עזה,גדול,82,משה,אלבם,True
עזה,גדול,82,נהר,אלבם,True
עזה,רגיל,82,נהר,אלבם,True
עזה,גדול,82,רחמן,אתבש,False
עזה,רגיל,82,רחמן,אתבש,False
עזה,רגיל,82,שכנתי,אתבש,False
עזה,גדול,82,שכנתי,אתבש,False
עזה,רגיל,82,שָׁכַנְתִּי,אתבש,False
עזה,גדול,82,שָׁכַנְתִּי,אתבש,False
עזה,גדול,82,דויד ואליהו,גדול,False
עזה,רגיל,82,דויד ואליהו,גדול,False
עזה,רגיל,82,מאוהב ביהוה,גדול,False
עזה,גדול,82,מאוהב ביהוה,גדול,False
עזה,גדול,82,צמח,מסתתר,False
עזה,רגיל,82,צמח,מסתתר,False
עזה,גדול,82,אבקר בהיכל,סידורי,False
עזה,רגיל,82,אבקר בהיכל,סידורי,False
עזה,רגיל,82,אמת ויציב,סידורי,False
עזה,גדול,82,אמת ויציב,סידורי,False
עזה,רגיל,82,אני המשיח,סידורי,False
עזה,גדול,82,אני המשיח,סידורי,False
עזה,גדול,82,אשר חטא לי,סידורי,False
עזה,רגיל,82,אשר חטא לי,סידורי,False
עזה,רגיל,82,בהיסח דעת,סידורי,False
עזה,גדול,82,בהיסח דעת,סידורי,False
עזה,גדול,82,גוש הימין,סידורי,False
עזה,רגיל,82,גוש הימין,סידורי,False
עזה,רגיל,82,דויד עבדך אני,סידורי,False
עזה,גדול,82,דויד עבדך אני,סידורי,False
עזה,גדול,82,דיקטטורה,סידורי,False
עזה,רגיל,82,דיקטטורה,סידורי,False
עזה,רגיל,82,דרגת הנבואה,סידורי,False
עזה,גדול,82,דרגת הנבואה,סידורי,False
עזה,גדול,82,הרוח שלי,סידורי,False
עזה,רגיל,82,הרוח שלי,סידורי,False
עזה,גדול,82,והאיש משה,סידורי,False
עזה,רגיל,82,והאיש משה,סידורי,False
עזה,רגיל,82,יהוה ימליך,סידורי,False
עזה,גדול,82,יהוה ימליך,סידורי,False
עזה,גדול,82,ירושלם,סידורי,False
עזה,רגיל,82,ירושלם,סידורי,False
עזה,רגיל,82,לא זכו בעתה,סידורי,False
עזה,גדול,82,לא זכו בעתה,סידורי,False
עזה,גדול,82,מימד חמש,סידורי,False
עזה,רגיל,82,מימד חמש,סידורי,False
עזה,רגיל,82,מעבר יבק,סידורי,False
עזה,גדול,82,מעבר יבק,סידורי,False
עזה,גדול,82,מערכת,סידורי,False
עזה,רגיל,82,מערכת,סידורי,False
עזה,רגיל,82,משיח בן דוד,סידורי,False
עזה,גדול,82,משיח בן דוד,סידורי,False
עזה,רגיל,82,משיחינו,סידורי,False
עזה,גדול,82,משיחינו,סידורי,False
עזה,גדול,82,מתי אמלך,סידורי,False
עזה,רגיל,82,מתי אמלך,סידורי,False
עזה,רגיל,82,נבצרות,סידורי,False
עזה,גדול,82,נבצרות,סידורי,False
עזה,רגיל,82,נחלת הויה,סידורי,False
עזה,גדול,82,נחלת הויה,סידורי,False
עזה,גדול,82,נעים בגאולה,סידורי,False
עזה,רגיל,82,נעים בגאולה,סידורי,False
עזה,גדול,82,סנדלפון,סידורי,True
עזה,רגיל,82,סנדלפון,סידורי,True
עזה,רגיל,82,עמי לא ידע,סידורי,False
עזה,גדול,82,עמי לא ידע,סידורי,False
עזה,גדול,82,עצת יהוה,סידורי,False
עזה,רגיל,82,עצת יהוה,סידורי,False
עזה,גדול,82,קרשת,סידורי,False
עזה,רגיל,82,קרשת,סידורי,False
עזה,גדול,82,ראש שנה,סידורי,False
עזה,רגיל,82,ראש שנה,סידורי,False
עזה,רגיל,82,תפארת,סידורי,True
עזה,גדול,82,תפארת,סידורי,True
עזה,גדול,82,תשובה מאהבה,סידורי,False
עזה,רגיל,82,תשובה מאהבה,סידורי,False
עזה,גדול,82,חטא,קדמי,True
עזה,רגיל,82,חטא,קדמי,True
עזה,גדול,82,דויד ואליהו,רגיל,False
עזה,רגיל,82,דויד ואליהו,רגיל,False
עזה,רגיל,82,מאוהב ביהוה,רגיל,False
עזה,גדול,82,מאוהב ביהוה,רגיל,False
עזה,אלבם,165,שלח תשלח,אתבש,False
עזה,אלבם,165,מה יהיה,מילוי,False
עזה,אלבם,165,אליהו הנביא,מסתתר,False
עזה,אלבם,165,לא לפחד כלל,מסתתר,False
עזה,אלבם,165,מיהו עבדך היום,מסתתר,False
עזה,אלבם,165,איש תורה אשה תורה,סידורי,False
עזה,אלבם,165,אנכי צמח דויד אליהו הנביא,סידורי,False
עזה,אלבם,165,אקבל דרגת יחידה ביטבת,סידורי,False
עזה,אלבם,165,אתה תושיע את עמי,סידורי,False
עזה,אלבם,165,ביאת אליהו לדור האחרון,סידורי,False
עזה,אלבם,165,"בימינו ימשח ע""י הנביא",סידורי,False
עזה,אלבם,165,בין הזמנים בחדש אב יבוטל,סידורי,False
עזה,אלבם,165,בית מקדש שלישי,סידורי,False
עזה,אלבם,165,בראק אובאמה עלי חאמינאי,סידורי,False
עזה,אלבם,165,בָּרָאק אוֹבָּאמָה עֲלִי חַאמִינַאי,סידורי,False
עזה,אלבם,165,האספו ואגידה לכם ביאת הגאל,סידורי,False
עזה,אלבם,165,ההסכם שיוביל לגוג ומגוג,סידורי,False
עזה,אלבם,165,הפכת מספדי למחול,סידורי,False
עזה,אלבם,165,השכינה בעשרה בטבת,סידורי,False
עזה,אלבם,165,התקדמות מתמדת,סידורי,False
עזה,אלבם,165,מה סוד כניסה לרפיח,סידורי,False
עזה,אלבם,165,מלחמה באחרית הימים,סידורי,False
עזה,אלבם,165,מלכות דויד בשנה הזאת,סידורי,False
עזה,אלבם,165,ספר לקוטי אמרים,סידורי,False
עזה,אלבם,165,צלצולי פעמונים,סידורי,False
עזה,אלבם,165,קטנתי מכל החסדים,סידורי,False
עזה,אלבם,165,שואה שניה בדרך בעתה,סידורי,False
עזה,אלבם,165,ששון ושמחה ישיגו,סידורי,False
עזה,אלבם,165,תמשח למלך בזמן הזה,סידורי,False
עזה,אלבם,165,תמשח למלך בזמן הזה,סידורי,False
עזה,אלבם,165,ככה,קדמי,False
עזה,אתבש,167,עם זו,אתבש,False
עזה,אתבש,167,חסימה,מסתתר,False
עזה,אתבש,167,נעים בגאולה,מסתתר,False
עזה,אתבש,167,ספר גל,מסתתר,False
