phrase,source,researcher,verified,corpus_role,target_value,package_cluster,availability_state,confidence,reason_rule,sensitivity,notes_provenance
הנני עשה חדשה עתה תצמח,אוצרות הגילוי · צוריאל,צוריאל,True,public_core,1820,otzarot_hagilui_1820,public_core,HIGH,named_zuriel_source,normal,"אוצר גילוי (צוריאל; צבי הביא בקבוצת תורת הרמז). «הִנְנִי עֹשֶׂה חֲדָשָׁה עַתָּה תִצְמָח» (ישעיהו מג,יט) = 1820 — הבורא מ"
השכינה בשיא תפארתה,wp_id:31540,,True,thematic_corpus,1789,none,public_expanded,MEDIUM,verified_default,normal,רגיל=1789=התגלות משיח מסתתר
התחלת הגאולה,manual,,True,thematic_corpus,893,none,public_expanded,MEDIUM,verified_default,normal,1237=מסתתר
והיה אור הלבנה כאור החמה,צבי (OPOC),צבי (OPOC),True,research_package,610,tzvi_opoc_610,premium_candidate,HIGH,named_researcher_cluster,normal,קודם מצבי (OPOC) — מאומת. 610=ומחץ מכתו
ומחץ מכתו,צבי (OPOC),צבי (OPOC),True,research_package,610,tzvi_opoc_610,premium_candidate,HIGH,named_researcher_cluster,normal,קודם מצבי (OPOC) — מאומת. 610
זמן גאולתנו,post:5007,,True,thematic_corpus,593,none,public_expanded,MEDIUM,verified_default,normal,עוגן 2212: «זמן גאולתנו» = 2212 בקדמי. הליבה של צופן י׳ טבת (פוסט 5007). מאומת במנוע.
חמור בן מאה גוונים משיח בן דוד,cleanup_sample30,,True,thematic_corpus,891,none,public_expanded,MEDIUM,verified_default,normal,(none)
חסד ודין בערבוב,סלי מור,סלי מור,True,research_package,424,sali_mor_tisha_bav,premium_candidate,HIGH,named_researcher_cluster,normal,רשימת סלימור — תשעה באב תשפו
חרבות ברזל,wp_id:31540,,True,thematic_corpus,855,none,public_expanded,HIGH,post_linked,normal,"=855; מסתתר=1202 (חרבות 788 + ברזל 414, אומת בקוד 08/06); ציר חרבות ברזל=התגלות משיח=בראשית ברא אלהים. תוקן מ-1600 השגוי"
יציאה מהסגר,wp_id:20584,,True,thematic_corpus,424,none,public_expanded,MEDIUM,verified_default,normal,=424=משיח בן דוד
ליברפול,wp_id:29256,,True,thematic_corpus,358,none,public_expanded,MEDIUM,verified_default,normal,=358=משיח (אירוויזיון)
מה,wp_id:26967,,True,thematic_corpus,45,none,public_expanded,MEDIUM,verified_default,normal,=אדם=גאולה=45
מלחמת לינדזי גרהאם,contribution:יניב לוי,יניב לוי,True,research_package,878,none,premium_candidate,HIGH,named_researcher_cluster,normal,(none)
משיח,manual,,True,thematic_corpus,358,none,public_expanded,MEDIUM,verified_default,normal,מילוי=878
נסראללה,צוריאל,צוריאל,True,public_core,376,none,public_core,HIGH,named_zuriel_source,normal,376=עשו=המשיח יבא. חוסל ביום ה-358 למלחמה (358=משיח=נחש=קורבן=קרב יום).
עדן,wp_id:20584,,True,thematic_corpus,124,none,public_expanded,MEDIUM,verified_default,normal,ציר עדן: הסתרה670 המשיח363
קרובים,wp_id:23886,,True,thematic_corpus,358,none,public_expanded,MEDIUM,verified_default,normal,=358=משיח
קרובים רחוקים מאוד,wp_id:23886,,True,thematic_corpus,773,none,public_expanded,MEDIUM,verified_default,normal,=773=מעשה משיח
רחוקים,wp_id:23886,,True,thematic_corpus,364,none,public_expanded,MEDIUM,verified_default,normal,=364=בני ברק; מילוי=1236=משיח
רמז פלא,wp_id:23886,,True,thematic_corpus,358,none,public_expanded,MEDIUM,verified_default,normal,=358=משיח (ר משה צוריאל)
שאגת הארי,מבצע שאגת הארי - גלריית סוד1820,,True,thematic_corpus,920,none,public_expanded,MEDIUM,verified_default,normal,"מסתתר רגיל=1237=התגלות. רגיל=גדול=1122=פורים תשפו=חג הגאולה. משולש=4431, ריבוע=2458, מילוי בלבד גדול=4530, מילוי בלבד רג"
שמי,wp_id:29256,,True,thematic_corpus,350,none,public_expanded,MEDIUM,verified_default,normal,=350=קרן; המשיח=שמי אחד
שער נון,manual,,True,thematic_corpus,676,none,public_expanded,MEDIUM,verified_default,normal,26²=יהוה בריבוע | נספח מאומת: מסתתר = 448 = מלך משיח ; מילוי = 1234 ; זהות 676 = 26²
תדר המשיח האחרון,גלריית סוד1820 - התגלות=1237,,True,thematic_corpus,1237,none,public_expanded,MEDIUM,verified_default,normal,"רגיל=1237=התגלות. משולש=4709, ריבוע=3250, ריבוע גדול=3900. תדר=604=משיח בן דוד (מסתתר). מהגלריה, עדכון 23/4/2026."
תמוז,wp_id:36710,,True,thematic_corpus,453,none,public_expanded,MEDIUM,verified_default,normal,wp36710 =453=מלך המשיח
תשע,wp_id:36710,,True,thematic_corpus,770,none,public_expanded,MEDIUM,verified_default,normal,wp36710 =770=בית משיח
אהבת דוד מלך ישראל חי וקיים,וואטסאפ הגילוי היומי,"יצחק שחר קנדרו,כריסטינה,יניב לוי",True,research_package,1237,cross_1237,premium_candidate,HIGH,whatsapp_researcher_cluster,normal,"נשלח ע״י כריסטינה לקבוצת «הגילוי היומי» 22.7.2026. אומת במנוע (רגיל=1237, בכתיב מלא וקיים)."
כח המשיח השליטה בתודעה,wa-vip,"יצחק שחר קנדרו,כריסטינה,יניב לוי",True,research_package,1237,cross_1237,premium_candidate,HIGH,whatsapp_researcher_cluster,normal,"1237 = משיח מוצפן בתורה. מאת: יצחק שחר קנדרו.
✅ אומת במנוע (רגיל=1237). התכנסות אמיתית: «כח המשיח השליטה בתודעה» = «משיח"
מחץ ראש על ארץ רבה,וואטסאפ הגילוי היומי,"יצחק שחר קנדרו,כריסטינה,יניב לוי",True,research_package,1237,cross_1237,premium_candidate,HIGH,whatsapp_researcher_cluster,normal,תהלים ק״י פס׳ ו׳. נשלח ע״י יניב לוי לקבוצת «הגילוי היומי» 22.7.2026. אומת במנוע (רגיל=1237).
משיח מוצפן בתורה,wa-vip,"יצחק שחר קנדרו,כריסטינה,יניב לוי",True,research_package,1237,cross_1237,premium_candidate,HIGH,whatsapp_researcher_cluster,normal,"1237 = כח המשיח השליטה בתודעה. מאת: יצחק שחר קנדרו.
✅ אומת במנוע (רגיל=1237). התכנסות אמיתית: «כח המשיח השליטה בתודעה» ="
הארת פנים,wa-vip,צבי (OPOC1),True,research_package,786,tzvi_786_keter,premium_candidate,HIGH,whatsapp_researcher_cluster,normal,צבי — העוגן: כתר עליון = תשפ״ו = הארת פנים = 786. מאומת במנוע.
ועשית,wa-vip,צבי (OPOC1),True,research_package,786,tzvi_786_keter,premium_candidate,HIGH,whatsapp_researcher_cluster,normal,צבי/גילוי-יומי — וְעָשִׂיתָ = 786 = תשפ״ו. מאומת במנוע.
ותשמם,wa-vip,צבי (OPOC1),True,research_package,786,tzvi_786_keter,premium_candidate,HIGH,whatsapp_researcher_cluster,normal,"צבי — «וַתְּשִׂמֵם בְּכַר הַגָּמָל» (רחל, פרשת ויצא) = תשפ״ו. מאומת במנוע."
אור המשיח אמת,wa-gilui-yomi,יצחק שחר קנדרו,True,research_package,1011,ysk_1011,premium_candidate,HIGH,whatsapp_researcher_cluster,normal,הגילוי היומי 13.7.2026 · הביא יצחק שחר קנדרו
המשיח בן יוסף ומשיח בן דויד,wa-gilui-yomi,יצחק שחר קנדרו,True,research_package,1011,ysk_1011,premium_candidate,HIGH,whatsapp_researcher_cluster,normal,הגילוי היומי 13.7.2026 · הביא יצחק שחר קנדרו
המשיח פועל במעשים,wa-gilui-yomi,יצחק שחר קנדרו,True,research_package,1011,ysk_1011,premium_candidate,HIGH,whatsapp_researcher_cluster,normal,הגילוי היומי 13.7.2026 · הביא יצחק שחר קנדרו
וגאלך קדוש ישראל,wa-gilui-yomi,יניב לוי,True,research_package,1011,ysk_1011,premium_candidate,HIGH,whatsapp_researcher_cluster,normal,הגילוי היומי 13.7.2026 · הביא יניב לוי
הפסקת האש הזמנית עם איראן,wa-gilui-yomi,יצחק שחר קנדרו,True,research_package,1835,ysk_1835,premium_candidate,HIGH,whatsapp_researcher_cluster,normal,מאת יצחק שחר קנדרו — הפסקת האש הזמנית עם איראן = מלחמת איראן השלישית = סוד אחד שתים שלש שבע = 1835
מלחמת איראן השלישית,wa-gilui-yomi,יצחק שחר קנדרו,True,research_package,1835,ysk_1835,premium_candidate,HIGH,whatsapp_researcher_cluster,normal,מאת יצחק שחר קנדרו — התכנסות 1835
סוד אחד שתים שלש שבע,wa-gilui-yomi,יצחק שחר קנדרו,True,research_package,1835,ysk_1835,premium_candidate,HIGH,whatsapp_researcher_cluster,normal,מאת יצחק שחר קנדרו — «סוד 1237» = 1835
אגם צרפי,wa-vip,יצחק שחר קנדרו,True,research_package,424,ysk_hitkansut,premium_candidate,HIGH,whatsapp_researcher_cluster,normal,"424 = משיח בן דוד. מאת: יצחק שחר קנדרו.
✅ אומת במנוע (רגיל=424). מאת: יצחק שחר קנדרו."
איפוס השעון,wa-vip,יצחק שחר קנדרו,True,research_package,588,ysk_hitkansut,premium_candidate,HIGH,whatsapp_researcher_cluster,normal,"588 = מלחמת גוג ומגוג. מאת: יצחק שחר קנדרו.
✅ אומת במנוע (רגיל=588). מאת: יצחק שחר קנדרו."
1335 1290 התגלותי כבן דוד האמיתי האחרון - סת,excel_import,,False,personal_or_restricted,1202,messianic_claim_linked,internal_only,HIGH,personal_claim_classification,personal_claim,1335 1290 התגלותי כבן דוד האמיתי האחרון - סת
1335 1290 התגלותי כמלך המשיח האמיתי - לפי אחת,excel_import,,False,personal_or_restricted,5880,messianic_claim_linked,internal_only,HIGH,personal_claim_classification,personal_claim,1335 1290 התגלותי כמלך המשיח האמיתי - לפי אחת
1335 1290 התגלותי כמשיחך - לפני לפי אחד,excel_import,,False,personal_or_restricted,3245,messianic_claim_linked,internal_only,HIGH,personal_claim_classification,personal_claim,1335 1290 התגלותי כמשיחך - לפני לפי אחד
1335 1290 התגלותי כמשיחך - מסתתר -לפי אחת,excel_import,,False,personal_or_restricted,5330,messianic_claim_linked,internal_only,HIGH,personal_claim_classification,personal_claim,1335 1290 התגלותי כמשיחך - מסתתר - לפי אחת
1335 1290 עד עת קץ סוד התגלותי - לפני - לפי אחד,excel_import,,False,personal_or_restricted,3630,messianic_claim_linked,internal_only,HIGH,personal_claim_classification,personal_claim,1335 1290 עד עת קץ סוד התגלותי - לפני - לפי אחד
אהיה משיח יהוה 11111- לפני הבן איש חי,excel_import,,False,personal_or_restricted,1820,messianic_claim_linked,internal_only,HIGH,personal_claim_classification,personal_claim,אהיה משיח יהוה 11111 - לפני הבן איש חי
אמשח למשיח אמיתי ב 22 12 - אתבש,excel_import,,False,personal_or_restricted,2015,messianic_claim_linked,internal_only,HIGH,personal_claim_classification,personal_claim,אמשח למשיח אמיתי ב 22 12 - אתבש
אמשח למשיח יהוה ב 22 12 -לפני,excel_import,,False,personal_or_restricted,3860,messianic_claim_linked,internal_only,HIGH,personal_claim_classification,personal_claim,אמשח למשיח יהוה ב 22 12 - לפני
אני הוא,excel_import,,True,personal_or_restricted,73,messianic_claim_linked,do_not_display,HIGH,personal_claim_classification,personal_claim,משולש
אני הוא דוד מבית הלחמי,excel_import,,False,personal_or_restricted,632,messianic_claim_linked,do_not_display,HIGH,personal_claim_classification,personal_claim,מסתתר
אני הוא דויד בן ישי בזמן הזה,excel_import,,False,personal_or_restricted,585,messianic_claim_linked,do_not_display,HIGH,personal_claim_classification,personal_claim,משולש
אני הוא דויד בן ישי היום,excel_import,,False,personal_or_restricted,530,messianic_claim_linked,do_not_display,HIGH,personal_claim_classification,personal_claim,מילוי = 2480 - אתבש
אני הוא זה המשיח האחרון,excel_import,,False,personal_or_restricted,718,messianic_claim_linked,do_not_display,HIGH,personal_claim_classification,personal_claim,(none)
אני הוא מלך המשיח בזמן הזה,excel_import,,False,personal_or_restricted,642,messianic_claim_linked,do_not_display,HIGH,personal_claim_classification,personal_claim,רגיל ומילוי - 1396 רגיל ומסתתר
אני הוא מלך המשיח בימינו,excel_import,,False,personal_or_restricted,644,messianic_claim_linked,do_not_display,HIGH,personal_claim_classification,personal_claim,(none)
אני המשיח,excel_import,,True,personal_or_restricted,424,messianic_claim_linked,do_not_display,HIGH,personal_claim_classification,personal_claim,מסתתר - 424
אני המשיח ב 776-אות שניה,excel_import,,False,personal_or_restricted,396,messianic_claim_linked,do_not_display,HIGH,personal_claim_classification,personal_claim,אני המשיח ב 776 - אות שניה
אני המשיח בעתה,excel_import,,True,personal_or_restricted,901,messianic_claim_linked,do_not_display,HIGH,personal_claim_classification,personal_claim,מילוי ללא
אני המשיח האחרון,excel_import,,True,personal_or_restricted,694,messianic_claim_linked,do_not_display,HIGH,personal_claim_classification,personal_claim,משולש גדול - פי 5
אני המשיח האמיתי האחרון,excel_import,,True,personal_or_restricted,1160,messianic_claim_linked,do_not_display,HIGH,personal_claim_classification,personal_claim,ריבוע - פי 5
אני המשיח ודאי,excel_import,,True,personal_or_restricted,445,messianic_claim_linked,do_not_display,HIGH,personal_claim_classification,personal_claim,משולש שמילה
אני צמח מלך המשיח האמיתי,excel_import,,False,personal_or_restricted,1118,messianic_claim_linked,internal_only,HIGH,personal_claim_classification,personal_claim,רגיל
