# RESIDUAL LEGACY POST CORPUS — NUMERIC CLAIM LEDGER v1
#
# TOTAL 2864 claims: ENGINE_MATCH=1579 | NOT_ENGINE_REPRODUCED=963 | SOURCE_NATIVE_VARIANT=154 | SYSTEM_LAW_APPLICATION=152 | NEAR_MISS_<=3=16
# READ-ONLY. Every claim extracted from the 944-post residual corpus and classified against the
# LIVE canonical engine (public RPC: gematria_api + the 20 registered method functions).
# NOTHING was computed from memory. NO target-fitting: a claim is only ENGINE_MATCH if a registered
# method returns exactly the claimed value.
#
# class vocabulary:
#   ENGINE_MATCH             a registered canonical method reproduces the claimed value exactly
#   SOURCE_NATIVE_VARIANT    reproduces under an explicit historical operator (+כולל, -1, +אותיות, +מילים, combinations)
#   SYSTEM_LAW_APPLICATION   not a phrase calculation at all — a transform of an already-known number
#                            (millennium prefix +5000, decimal scaling x10, zero-law, אור-חוזר reversal,
#                             thousands-drop, spelled-numeral identity)
#   NEAR_MISS_<=3            within 3 of a registered method; recorded, NOT accepted
#   NOT_ENGINE_REPRODUCED    no registered method or justified operator reproduces it
#   NO_ENGINE_DATA           engine returned nothing for this string
#
# source: eq = '=' chain in body text | table = HTML table (value,phrase) row | begim = 'בגימטריה N'/'עולה N'
# columns: source	class	claimed_value	phrase	engine_detail	posts
#
begim	NOT_ENGINE_REPRODUCED	1477	הוא אחד משני פסוקים יחידים בכל התנ"ך שעולים	ragil=1786; gadol=3946	
begim	NOT_ENGINE_REPRODUCED	1782	וכן הפסוק הזה במלוי האותיות	ragil=1260; gadol=1910	
begim	NOT_ENGINE_REPRODUCED	924	וכן עלה ימות המשיח	ragil=1000; gadol=1650	
begim	ENGINE_MATCH	400	גזע ישי"	gadol; ragil	
begim	NOT_ENGINE_REPRODUCED	222	הסוד של דיבור	ragil=627; gadol=627	
begim	SYSTEM_LAW_APPLICATION	95	ויושט המלך' ש דניאל או המן	atbash digit-family(mod9); ragil digit-family(mod9); siduri digit-family(mod9)	
begim	SYSTEM_LAW_APPLICATION	20	וכן האות יו"ד במלוי שמסמלת את הכתר	miluy digit-family(mod9)	
begim	NOT_ENGINE_REPRODUCED	1335	כי הגיד להם אשר הוא יהודי" עם האותיות	ragil=1613; gadol=2733	
begim	NOT_ENGINE_REPRODUCED	1335	בשם אומרו מביא גאולה לעולם עם המלים והכולל	ragil=1201; gadol=3441	
begim	NOT_ENGINE_REPRODUCED	1335	וכן המן שעיר עם האותיות והמלים והכולל	ragil=1917; gadol=4337	
begim	NOT_ENGINE_REPRODUCED	2712	מרי רפרם רכיש סורכב אדא דרו ברי דפפא	ragil=2181; gadol=2741	
begim	NOT_ENGINE_REPRODUCED	316	וכן יש"ו	ragil=392; gadol=1042	
begim	NOT_ENGINE_REPRODUCED	222	וכן רכב	ragil=298; gadol=948	
begim	NOT_ENGINE_REPRODUCED	1335	וכן ברית בין הבתרים עם המלים והכולל	ragil=1739; gadol=4719	
begim	NOT_ENGINE_REPRODUCED	333	וכן שני אלו עולים	ragil=629; gadol=1839	
begim	NOT_ENGINE_REPRODUCED	100	הן אתם מאין"	ragil=597; gadol=2457	
begim	ENGINE_MATCH	831	קרבו ריבכם יאמר"	ragil	
begim	NOT_ENGINE_REPRODUCED	1000	והמשך הכתוב הגישו עצמותיכם	ragil=1804; gadol=2844	
begim	SYSTEM_LAW_APPLICATION	99	שליט"א ש שפרה עשתה למשה חופה	gadol digit-family(mod9); ragil digit-family(mod9); siduri digit-family(mod9)	
begim	SOURCE_NATIVE_VARIANT	324	ולבי ער"	gadol+אותיות; ragil+אותיות	
begim	NOT_ENGINE_REPRODUCED	324	וכן טרמיט	ragil=344; gadol=994	
begim	NOT_ENGINE_REPRODUCED	424	והאותיות שלפני לפי שיטת ספר הפליאה	ragil=2614; gadol=2614	
begim	ENGINE_MATCH	677	דשא עשב"	gadol; ragil	
begim	ENGINE_MATCH	1254	י"ז בתמוז התשע"ז	gadol; ragil	
begim	NOT_ENGINE_REPRODUCED	1370	וכן פתיל תכלת	ragil=1446; gadol=2096	
begim	SYSTEM_LAW_APPLICATION	10	וכפי שנבאר שהמזבח נקרא זאב שהוא	atbash digit-family(mod9)	
begim	SYSTEM_LAW_APPLICATION	10	וכן זאב	triangle_word_calc digit-family(mod9)	
begim	NOT_ENGINE_REPRODUCED	21784	נקבל את אותו	ragil=996; gadol=996	
begim	NOT_ENGINE_REPRODUCED	45	אותיות רמז על הגאולה	ragil=1220; gadol=1220	
begim	ENGINE_MATCH	111	אל"ף	ragil; ragil_calc	
begim	NOT_ENGINE_REPRODUCED	1670	ההלך עמכם להלחם לכם עם איביכם להושיע אתכם"	ragil=1508; gadol=5348	
begim	NOT_ENGINE_REPRODUCED	5780	יהו"ה"	ragil=26; gadol=26	
begim	SYSTEM_LAW_APPLICATION	88	והר"ת	miluy_demiluy_calc digit-family(mod9)	
begim	NOT_ENGINE_REPRODUCED	888	והס"ת	ragil=471; gadol=471	
begim	NOT_ENGINE_REPRODUCED	1670	פרק שני דף יז עם האותיות והמילים והכולל	ragil=2017; gadol=3857	
begim	ENGINE_MATCH	222	ואין קנה"	ragil	
begim	NOT_ENGINE_REPRODUCED	2117	בכל התנ"ך והמספר אלף ארבע מאות שלשים ושש	ragil=3035; gadol=4795	
begim	NOT_ENGINE_REPRODUCED	112	לה' המלוכה' ש קליפת עמלק בא"ת ב"ש יוצא	ragil=2113; gadol=2113	
begim	NOT_ENGINE_REPRODUCED	999	ה'תשפ"ד בגימטריא אורו של מלך המשיח ועם המלים	ragil=2301; gadol=3901	
begim	NOT_ENGINE_REPRODUCED	1335	ו צביים אשר הפך יהו"ה באפו ובחמתו"	ragil=1341; gadol=2381	
begim	ENGINE_MATCH	121	ולא ידע"	gadol; ragil	
begim	NOT_ENGINE_REPRODUCED	121	אלהם הוא הלחם אשר נתן יהוה לכם לאכלה"	ragil=1374; gadol=3704	
begim	NOT_ENGINE_REPRODUCED	504	וכן יעקב רחל פ"ד	ragil=580; gadol=1230	
begim	NOT_ENGINE_REPRODUCED	574	ו מוצאי יום הכיפורים	ragil=580; gadol=1700	
begim	NOT_ENGINE_REPRODUCED	1335	ר' דוד ויצמן שליט"א ש כ"ף בי"ת אותיות	ragil=2395; gadol=3765	
begim	ENGINE_MATCH	19	גוי"	gadol; ragil; siduri	
begim	NOT_ENGINE_REPRODUCED	801	וכן רבנו גרשם	ragil=877; gadol=2087	
begim	NOT_ENGINE_REPRODUCED	863	החיד"א ב'שם הגדולים' שלמה בן יצחק ירחי שעולה	ragil=1742; gadol=3512	
begim	NOT_ENGINE_REPRODUCED	224	דרך כוכב מיעקב" וכו' וכבר הבאנו ש דר"ך	ragil=1342; gadol=2302	
begim	NOT_ENGINE_REPRODUCED	1254	וכן י"ז בתמוז בהתשע"ה	ragil=1330; gadol=1980	
begim	NOT_ENGINE_REPRODUCED	1254	עברון שליט"א ש כ"ד בתמוז תשע"ה	ragil=2232; gadol=2882	
begim	NOT_ENGINE_REPRODUCED	477	גנזבורג שליט"א שכ"דתמוז הוא התאריך היחיד בשנה שיוצא	ragil=None; gadol=None	
begim	NOT_ENGINE_REPRODUCED	477	האותיות הגלויות בבעתה	ragil=1767; gadol=1767	
begim	NOT_ENGINE_REPRODUCED	1254	עברון שליט"א שכ"ד בתמוז תשע"ה	ragil=2232; gadol=2882	
begim	NOT_ENGINE_REPRODUCED	1434	מצפון תפתח הרעה"	ragil=None; gadol=None	
begim	NOT_ENGINE_REPRODUCED	481	זה הדרך אם נחשב את המלים משיח מגיע	ragil=None; gadol=None	
begim	NOT_ENGINE_REPRODUCED	666	והוסיף הרה"ג ר' ציון סיבוני שליט"א שמשיח אלעזר	ragil=2190; gadol=3560	
begim	NOT_ENGINE_REPRODUCED	1581	עברון שליט"א ששנת הגאולה התשע"ו	ragil=2559; gadol=3209	
begim	NOT_ENGINE_REPRODUCED	1000	המלוכה' שאור ה' תשע"ו עם האותיות והמלים והכולל	ragil=None; gadol=None	
begim	NOT_ENGINE_REPRODUCED	1202	וכן י' טבת ה'תשע"ו	ragil=None; gadol=None	
begim	NOT_ENGINE_REPRODUCED	5775	ר' אברהם מייזעלס שליט"א שהפסוק היחיד בתנ"ך שעולה	ragil=None; gadol=None	
begim	NOT_ENGINE_REPRODUCED	669	פ"ג 

שימו לב לרמז המדהים שבסיעתא דשמיא מצינו	ragil=None; gadol=None	
begim	NOT_ENGINE_REPRODUCED	159	כי קטן	ragil=189; gadol=839	
begim	NOT_ENGINE_REPRODUCED	1370	עברון שליט"א ש ספירת כתר	ragil=2348; gadol=2998	
begim	NOT_ENGINE_REPRODUCED	1353	וכן סימן עב"ד ישתחו"ה למשי"ח	ragil=1429; gadol=2729	
begim	NOT_ENGINE_REPRODUCED	1335	וגם	ragil=49; gadol=609	
begim	SYSTEM_LAW_APPLICATION	10	תשי"	gadol mod100; ragil mod100	
begim	ENGINE_MATCH	1775	אדם נפך לשם תרשיש	ragil; ragil_calc	
begim	ENGINE_MATCH	1290	וברקת ויהלם ואחלמה וישפה	ragil	
begim	NOT_ENGINE_REPRODUCED	789	וכן ה'תשפ"ד	ragil=865; gadol=1515	
begim	NOT_ENGINE_REPRODUCED	987	וכן יום כ"א תשרי	ragil=1063; gadol=2273	
begim	NOT_ENGINE_REPRODUCED	552	שמעתי מהרה"ג ר' דוד ויצמן שליט"א ש"יעקב שלם"	ragil=2685; gadol=3895	
begim	NOT_ENGINE_REPRODUCED	5780	ושני פסוקים אלו	ragil=699; gadol=1259	
begim	NOT_ENGINE_REPRODUCED	1000	וכן ב' פעמים נדגלות עם האותיות והמלים	ragil=1880; gadol=4210	
begim	NOT_ENGINE_REPRODUCED	1290	לכן תרצה ירושלים	ragil=1391; gadol=2601	
begim	NOT_ENGINE_REPRODUCED	5776	אוי לך מואב אבדת עם כמוש"	ragil=999; gadol=2039	
begim	ENGINE_MATCH	999	אוי לך מואב אבדת עם כמוש"	ragil; ragil_calc	
begim	NOT_ENGINE_REPRODUCED	5780	צפורי בשבעה עשר בתמוז וביקש לעקר תשעה באב	ragil=3388; gadol=3388	
begim	NOT_ENGINE_REPRODUCED	1335	תי"ו כ"ף זי"ן אל"ף תי"ו  עם האותיות והכולל	ragil=None; gadol=None	
begim	NOT_ENGINE_REPRODUCED	221	שליט"א ש י"ד אדר ב'	ragil=871; gadol=871	
begim	ENGINE_MATCH	1336	הסתר אסתיר"	gadol; ragil	
begim	SYSTEM_LAW_APPLICATION	22	אל אלהים הוי"ה אל אלהים הוי"ה"	atbash digit-family(mod9); atbash_calc digit-family(mod9); kadmi digit-family(mod9); kadmi_calc digit-family(mod9)	
begim	SYSTEM_LAW_APPLICATION	22	כי פורים לשון רבים עולה	fn_milui_only digit-family(mod9); ribua_gadol_calc digit-family(mod9)	
begim	SYSTEM_LAW_APPLICATION	22	ה ר"ת	atbash digit-family(mod9)	
begim	NOT_ENGINE_REPRODUCED	1047	על דרך זו את השני שמות הוי"ה יעלו	ragil=1991; gadol=2471	
begim	ENGINE_MATCH	340	ממעמקים	ragil	
begim	SYSTEM_LAW_APPLICATION	48	ומבאר לדברינו כי גבור חיל	atbash digit-family(mod9); gadol digit-family(mod9); ragil digit-family(mod9); siduri digit-family(mod9)	
begim	SYSTEM_LAW_APPLICATION	48	לכן היא גם אשת חיל	albam digit-family(mod9); gadol digit-family(mod9)	
begim	NOT_ENGINE_REPRODUCED	414	וכן נחשון	ragil=490; gadol=1790	
begim	SOURCE_NATIVE_VARIANT	414	ששמעתי מהרה"ג ר' אברהם אגשי שליט"א ש נחשון	siduri+אותיות	
begim	NOT_ENGINE_REPRODUCED	417	וכן ים יבשה ים	ragil=493; gadol=2263	
begim	NOT_ENGINE_REPRODUCED	2424	דוד	ragil=14; gadol=14	
begim	ENGINE_MATCH	414	ואהבת"	gadol; ragil	
begim	NOT_ENGINE_REPRODUCED	376	לעלם" בלי ו' הוא היחיד בתורה שעולה	ragil=1291; gadol=1851	
begim	NOT_ENGINE_REPRODUCED	1335	ויאיר בן מנשה" עם האותיות	ragil=1612; gadol=2822	
begim	NOT_ENGINE_REPRODUCED	999	ועל כן נקוה" עם האותיות והמלים	ragil=1406; gadol=3176	
begim	NOT_ENGINE_REPRODUCED	70	שיח סוד' שנרמז בו עכן כדלעיל	ragil=1297; gadol=1947	
begim	NOT_ENGINE_REPRODUCED	1290	וכן לידת משיח על ידי הנחש	ragil=1365; gadol=2015	
begim	SOURCE_NATIVE_VARIANT	221	וכן חרוב עם האותיות והכולל	siduri+כולל	
begim	NOT_ENGINE_REPRODUCED	538	עם המלים או בת קול עולות כל אחת	ragil=1751; gadol=2871	
begim	SYSTEM_LAW_APPLICATION	10	שבע שבתות"	miluy_demiluy_gadol_calc digit-family(mod9); stair_triangle_calc digit-family(mod9)	
begim	NOT_ENGINE_REPRODUCED	136	בתמונה הקודמת ראינו שזה קשור לתדר המילה קול	ragil=3103; gadol=3103	
begim	NOT_ENGINE_REPRODUCED	136	כעת נחבר את זה לאותיות המילה קול	ragil=2242; gadol=2242	
begim	NOT_ENGINE_REPRODUCED	1000	שמעתי מהרה"ג ר' דן מחבר שליט"א ש תר"ת	ragil=3227; gadol=3877	
begim	NOT_ENGINE_REPRODUCED	1335	לירכתים ימה" עם האותיות	ragil=1703; gadol=2823	
begim	SYSTEM_LAW_APPLICATION	73	ו ו' באלול	stair_triangle_calc digit-family(mod9); triangle_reverse_calc digit-family(mod9)	
begim	NOT_ENGINE_REPRODUCED	536	וכן קן ציפור	ragil=612; gadol=1912	
begim	NOT_ENGINE_REPRODUCED	424	תסתכל עד שליט

והוא	ragil=None; gadol=None	
begim	ENGINE_MATCH	487	ימין ושמאל"	ragil	
begim	ENGINE_MATCH	216	ויחי יעקב"	gadol; ragil	
begim	NOT_ENGINE_REPRODUCED	1335	וכן סיני תבור כרמל חרמון עם המילים	ragil=1653; gadol=4073	
begim	NOT_ENGINE_REPRODUCED	487	יום כ' טבת הוא התאריך היחיד בשנה שעולה	ragil=1940; gadol=2980	
begim	NOT_ENGINE_REPRODUCED	2808	הנגב ובני פריצי עמך ינשאו להעמיד חזון ונכשלו"	ragil=1657; gadol=2787	
begim	NOT_ENGINE_REPRODUCED	487	בהתודע יוסף אל אחיו"	ragil=699; gadol=1419	
begim	NOT_ENGINE_REPRODUCED	487	טבת וכפי שהבאנו שהוא התאריך היחיד בשנה שעולה	ragil=2644; gadol=3124	
begim	ENGINE_MATCH	1275	כי תקדמנו ברכות טוב"	gadol; ragil	
begim	NOT_ENGINE_REPRODUCED	1276	והתאריך יום כ' טבת ה'תשפ"ד	ragil=1918; gadol=2958	
begim	NOT_ENGINE_REPRODUCED	552	וכבר הבאנו ש הסח הדעת גם	ragil=1187; gadol=1747	
begim	NOT_ENGINE_REPRODUCED	1453	אגשי שליט"א ש מועדים לשמחה חגים וזמנים לששון	ragil=2417; gadol=4747	
begim	NOT_ENGINE_REPRODUCED	502	ראה פוסט 

תוספות	ragil=None; gadol=None	
begim	NOT_ENGINE_REPRODUCED	107	אל אחד לך לעץ אחד והיו לאחדים בידך"	ragil=453; gadol=2783	
begim	NOT_ENGINE_REPRODUCED	999	וכן טעם נ"ט בר נ"ט	ragil=515; gadol=1725	
begim	ENGINE_MATCH	153	כי בא מועד"	gadol; ragil	
begim	NOT_ENGINE_REPRODUCED	344	שליט"א ש הר סיני עם האותיות והמילים והכולל	ragil=2161; gadol=3281	
begim	NOT_ENGINE_REPRODUCED	1290	ז תמוז לידת משיח עם האותיות והמלים	ragil=2331; gadol=3451	
begim	NOT_ENGINE_REPRODUCED	1335	וכן יו"ד זי"ן בתמוז תשע"ח עם האותיות	ragil=2334; gadol=4194	
begim	NOT_ENGINE_REPRODUCED	456	השנה של יציאת מצרים ב'תמ"ח עם האותיות והמלים	ragil=3100; gadol=4780	
begim	NOT_ENGINE_REPRODUCED	456	וגם הלוחות עם הכולל	ragil=705; gadol=1825	
begim	NOT_ENGINE_REPRODUCED	456	כיון ש כותל	ragil=842; gadol=1492	
begim	NOT_ENGINE_REPRODUCED	456	וכשם ש אברהם יצחק	ragil=1122; gadol=2242	
begim	NOT_ENGINE_REPRODUCED	456	גם יעקב רחל לאה	ragil=499; gadol=1059	
begim	NOT_ENGINE_REPRODUCED	456	וכן מלך המשיח עם המלים והכולל	ragil=861; gadol=3111	
begim	NOT_ENGINE_REPRODUCED	456	וכן שועלים	ragil=532; gadol=1742	
begim	NOT_ENGINE_REPRODUCED	1985	בעתה'אחישנה"	ragil=851; gadol=851	
begim	NOT_ENGINE_REPRODUCED	141	היומי בשבת פרשת תצוה הוא במסכת בבא קמא	ragil=2936; gadol=2936	
begim	NOT_ENGINE_REPRODUCED	1335	וכן פרים ט"ו אדר א' תשפ"ד	ragil=1411; gadol=2621	
begim	ENGINE_MATCH	75	אדע"	gadol; ragil; ragil_calc; gadol_calc	
begim	NOT_ENGINE_REPRODUCED	477	וכן הבאנו שהפסוק היחיד בתנ"ך שעולה	ragil=1611; gadol=2741	
begim	NOT_ENGINE_REPRODUCED	661	והוסיף הרה"ג ר' דוד ויצמן שליט"א ש אסתר	ragil=2101; gadol=3471	
begim	SYSTEM_LAW_APPLICATION	95	וכן מגלה חדה	atbash digit-family(mod9)	
begim	NOT_ENGINE_REPRODUCED	1335	וכן שועל הפיקח שבחיות	ragil=1411; gadol=2061	
begim	SYSTEM_LAW_APPLICATION	39	גול" שזה	atbash digit-family(mod9)	
begim	NOT_ENGINE_REPRODUCED	35	אל ה' לאמר אל נא רפא נא  לה"	ragil=None; gadol=None	
begim	NOT_ENGINE_REPRODUCED	3535	לנו שם פן נפוץ על פני כל הארץ"	ragil=1368; gadol=4198	
begim	SOURCE_NATIVE_VARIANT	999	אמר אויב ארדף אשיג אחלק"	ragil+כולל; ragil_calc+כולל	
begim	NOT_ENGINE_REPRODUCED	354	וכן מלך ירדן	ragil=430; gadol=2210	
begim	NOT_ENGINE_REPRODUCED	116	וכן הפוכה	ragil=192; gadol=842	
begim	SOURCE_NATIVE_VARIANT	62	וכן בן בג בג	siduri+מילים+כולל	
begim	NOT_ENGINE_REPRODUCED	603	גבלת עמים" עם האותיות	ragil=1533; gadol=2653	
begim	NOT_ENGINE_REPRODUCED	1335	שהרג אותו דרק שאובין עם האותיות והמילים והכולל	ragil=2770; gadol=4540	
begim	NOT_ENGINE_REPRODUCED	424	וכפי שבארנו ש דונלד טראמפ	ragil=1399; gadol=1399	
begim	SYSTEM_LAW_APPLICATION	71	וכן האותיות לפני אותיות דונל"ד	miluy digit-family(mod9)	
begim	NOT_ENGINE_REPRODUCED	5781	נדרי יום יום" עם המלים המשיח בא עולה	ragil=1088; gadol=3328	
begim	NOT_ENGINE_REPRODUCED	3058	בנו בן שמנת ימים כאשר צוה אתו אלהים"	ragil=2115; gadol=3885	
begim	NOT_ENGINE_REPRODUCED	1480	הוא כמס עמדי חתום באוצרתי" עם האותיות והכולל	ragil=2454; gadol=3574	
begim	NOT_ENGINE_REPRODUCED	1480	וכן קוביד תשע עשרה	ragil=1543; gadol=2193	
begim	NOT_ENGINE_REPRODUCED	1480	דבר מתוך דבר 

מלחמת גוג ומגוג במלוי האותיות	ragil=None; gadol=None	
begim	ENGINE_MATCH	1480	הרחמן הוא יזכנו לימות המשיח ולחיי העולם הבא"	ragil	
begim	NOT_ENGINE_REPRODUCED	1480	אבע"ר רו"ב	ragil=481; gadol=481	
begim	NOT_ENGINE_REPRODUCED	5775	המילוי והכולל ת"ו יו"ד קו"ף צד"י יו"ד נו"ן	ragil=1040; gadol=2410	
begim	NOT_ENGINE_REPRODUCED	1000	ארבת השמים" עם המלים	ragil=1233; gadol=2913	
begim	ENGINE_MATCH	420	במחשכים"	ragil	
begim	ENGINE_MATCH	217	באדיר"	gadol; ragil; gadol_calc; ragil_calc	
begim	ENGINE_MATCH	217	חטר"	gadol; ragil	
begim	NOT_ENGINE_REPRODUCED	216	ו חרוב	ragil=222; gadol=222	
begim	NOT_ENGINE_REPRODUCED	1978	יך בנ ק רת ה צ ור" עולות	ragil=1595; gadol=2075	
begim	NOT_ENGINE_REPRODUCED	1335	שטרית שליט"א ש צומת האיקסים עם האותיות והמילים	ragil=3410; gadol=5090	
begim	NOT_ENGINE_REPRODUCED	487	וכן קץ אוצר	ragil=563; gadol=2023	
begim	SYSTEM_LAW_APPLICATION	37	בראשית ברא אלהים את השמים ואת הארץ"	kadmi_gadol digit-family(mod9); ragil digit-family(mod9); siduri digit-family(mod9)	
begim	NOT_ENGINE_REPRODUCED	730	ו השתייה	ragil=736; gadol=736	
begim	NOT_ENGINE_REPRODUCED	501	בהם האור של גאלת מצרים דצ"ך עד"ש באח"ב	ragil=1904; gadol=3504	
begim	NOT_ENGINE_REPRODUCED	5780	שליט"א ש ד"ל פעמים ניס"ן	ragil=1094; gadol=2304	
begim	NEAR_MISS_<=3	1335	טובי שליט"א ש עשר שמיטות	misratar=1332(+3); mistater_gadol_calc=1332(+3)	
begim	NOT_ENGINE_REPRODUCED	1500	וכן ל' פעמים צירופי כ"ל שיש במזמור הזה	ragil=1714; gadol=2924	
begim	SYSTEM_LAW_APPLICATION	20	וכן האות יו"ד במלוי שמסמלת את ה כתר	miluy digit-family(mod9)	
begim	NOT_ENGINE_REPRODUCED	220	הרה"ג ר' ציון דוד סיבוני שליט"א ש סנסן	ragil=1591; gadol=2891	
begim	NOT_ENGINE_REPRODUCED	223	וכן אל אקצא	ragil=None; gadol=None	
begim	NOT_ENGINE_REPRODUCED	830	ר' אליהו נחמני שליט"א ש ושאינו יודע לשאול	ragil=1890; gadol=1890	
begim	NOT_ENGINE_REPRODUCED	176	פולס' שזה	ragil=488; gadol=488	
begim	NOT_ENGINE_REPRODUCED	176	כה אמר אדני הוי"ה  הנני אליך  גוג"	ragil=None; gadol=None	
begim	NOT_ENGINE_REPRODUCED	1776	בראשית ברא אלהים"  עם האותיות	ragil=None; gadol=None	
begim	ENGINE_MATCH	1776	ועבדום וענו אתם ארבע מאות שנה"	ragil	
begim	ENGINE_MATCH	1776	ותהי משכרתך שלמה"	ragil	
begim	NOT_ENGINE_REPRODUCED	387	הרה"ג ר' דוד ויצמן שליט"א ש י"ז חשוון	ragil=1660; gadol=2960	
begim	NOT_ENGINE_REPRODUCED	587	וכן סכר נובה קחובקה עם האותיות והמלים והכולל	ragil=1806; gadol=3576	
begim	NOT_ENGINE_REPRODUCED	140	ובאר הרה"ג ר' אברהם כהנא שליט"א ש קם	ragil=1736; gadol=2856	
begim	NOT_ENGINE_REPRODUCED	750	מלך המשיח וכן המספר המסתתר בין אותיות מת"י	ragil=3354; gadol=5134	
begim	ENGINE_MATCH	330	טראמפ	gadol; ragil	
begim	NOT_ENGINE_REPRODUCED	247	וכן העוסקים בתורת ה רמז  שהיא	ragil=None; gadol=None	
begim	SYSTEM_LAW_APPLICATION	70	גחם"	atbash mod100; kadmi digit-family(mod9)	
begim	NOT_ENGINE_REPRODUCED	877	וכן שער הרחמים עם האותיות והכולל	ragil=1984; gadol=3754	
begim	NOT_ENGINE_REPRODUCED	1335	שטרית שליט"א ש רעידת אדמה בירושלים עם המלים	ragil=3136; gadol=4816	
begim	NOT_ENGINE_REPRODUCED	1111	בגימטריא קץ קץ בעתה וכן ט"ו בשבט תשפ"ג	ragil=2319; gadol=4589	
begim	SOURCE_NATIVE_VARIANT	1335	הסתר אסתיר"	gadol-1; ragil-1	
begim	SYSTEM_LAW_APPLICATION	10	סוד דהוד דיסוד	misratar digit-family(mod9)	
begim	ENGINE_MATCH	2016	תשכרי ותתערי"	gadol; ragil	
begim	NOT_ENGINE_REPRODUCED	515	ובגימטריא רגילה	ragil=529; gadol=529	
begim	NOT_ENGINE_REPRODUCED	1000	וכן נגיף הסיני בגימטריא גדולה עם המלים	ragil=912; gadol=3402	
begim	ENGINE_MATCH	333	יודוך עמים אלהים יודוך עמים כלם"	misratar	
