# NUMERIC CLAIM LEDGER v2 — re-adjudicated under gematria_db_first_and_enrich_law v3
# DB-first (gematria_words 12,580 anchor phrases) + full registered-method sweep + historical
# operators + system-law transforms + ktiv male/haser expansion (ktiv_male_haser_repair_law v2).
# ORTHOGRAPHIC_CANDIDATE_SPECULATIVE = a GENERATED spelling that happens to hit; per ktiv law it is
# tier-C and is NOT counted as a resolution. Only ATTESTED (corpus-backed) variants resolve.
# source	class	claimed_value	phrase	detail	anchor_note	posts
# TOTALS: ENGINE_MATCH=1579 | NOT_ENGINE_REPRODUCED=1000 | SOURCE_NATIVE_VARIANT=162 | SYSTEM_LAW_APPLICATION=74 | ORTHOGRAPHIC_CANDIDATE_SPECULATIVE=30 | ORTHOGRAPHIC_VARIANT_MATCH_ATTESTED=10 | NEAR_MISS_<=3=9
table	NOT_ENGINE_REPRODUCED	3245	בן דויד בשנת הגאולה ∆ רגיל 878	ragil=1121	value also held by 9 corpus anchor(s) e.g. בנות חת(kadmi)	1375
table	ENGINE_MATCH	3245	בן דויד התשעו	kadmi		1375
table	ENGINE_MATCH	3245	עד עת קץ ∆	kadmi		1375
table	ENGINE_MATCH	3370	יהו-ה מלך יה-וה מלך יה-וה ימלך לעולם ועד חמשת אלפים שבע מאות שבעים ושש	ragil		1375
table	ENGINE_MATCH	3558	בן דויד גאלנו תשע"ו	kadmi		1375
table	ENGINE_MATCH	3558	הגאולה בשנת חמשת אלפים שבע מאות שבעים ושש	ragil		1375
table	NOT_ENGINE_REPRODUCED	3580	בית יהוה האחרון בירושלם (מילוי)	ragil=1392	value also held by 20 corpus anchor(s) e.g. אני מתאוה להיות(miluy_demiluy)	1375
table	NOT_ENGINE_REPRODUCED	3580	האדמה תרעד בציון (משולש)	ragil=1563	value also held by 20 corpus anchor(s) e.g. אני מתאוה להיות(miluy_demiluy)	1375
table	ENGINE_MATCH	3580	ישראל העם הנבחר	kadmi		1375
table	NOT_ENGINE_REPRODUCED	3626	סעודת שור הבר והלויתן ) מילוי	ragil=1856	value also held by 10 corpus anchor(s) e.g. אין שליח לדבר עבירה(miluy)	1375
table	ENGINE_MATCH	4450	דויד בן ישי בשנת הגאולה ∆	kadmi		1375
table	NOT_ENGINE_REPRODUCED	4456	ארבע שלוש ארבע ∆ (434 = משיח בן דויד)	ragil=1616	value also held by 3 corpus anchor(s) e.g. מי המושיע האחרון(miluy_demiluy)	1375
table	ENGINE_MATCH	4456	והיה הויה למלך על כל הארץ ביום ההוא יהיה הויה אחד ושמו אחד ∆	kadmi		1375
table	NOT_ENGINE_REPRODUCED	4456	משיח בן דויד ב-תשע"ו ∆	ragil=1212	value also held by 3 corpus anchor(s) e.g. מי המושיע האחרון(miluy_demiluy)	1375
table	ENGINE_MATCH	4456	משיח הויה יבוא בתשעו ∆	kadmi; kadmi_gadol		1375
table	NOT_ENGINE_REPRODUCED	4564	בראשית ברא אלהים (משולש) – רגיל 1202	ragil=2121	value also held by 4 corpus anchor(s) e.g. בראשית ברא אלהים(kadmi)	1375
table	NOT_ENGINE_REPRODUCED	4564	משיח בן דוד בתשע"ו ( משולש) – רגיל 1202	ragil=2121	value also held by 4 corpus anchor(s) e.g. בראשית ברא אלהים(kadmi)	1375
table	ENGINE_MATCH	4771	בנ ישי עבדך בא ה-תשע"ו ∆	kadmi		1375
table	ENGINE_MATCH	4771	משיח הויה גאלינו ה-תשע"ו	kadmi; kadmi_gadol		1375
table	ENGINE_MATCH	4771	עד כי יבא שילה ולו יקהת עמים ∆	kadmi		1375
table	ENGINE_MATCH	4771	עת התשעו ∆	kadmi; kadmi_gadol		1375
table	ENGINE_MATCH	5775	נשמת המשיח דויד בנ ישי	kadmi; kadmi_gadol		1375
table	ENGINE_MATCH	5776	אובמה גוג יעלה לציון בראש שבעים עמים 5776 ∆	kadmi		1375
table	ENGINE_MATCH	5776	בן דוד ואליהו בי טבת התשעו חמש שבע שבע שש חמשת אלפים שבע מאות שבעים ושש	ragil		1375
table	ENGINE_MATCH	5776	הרב ציון ברכה גילה את סוד המשיח ∆	kadmi		1375
table	ENGINE_MATCH	5776	משיח הויה בן ישי תשעו 5776 ∆	kadmi		1375
table	NOT_ENGINE_REPRODUCED	5776	מלכות בית דויד משיחך לעלמים (משולש)	ragil=2206	value also held by 14 corpus anchor(s) e.g. "וקראת אתכם הרעה" ב(kadmi)	1375
table	ENGINE_MATCH	5776	מלכות בית דויד משיחך לעלמים	kadmi		1375
table	ENGINE_MATCH	5776	הקץ בהתשע"ו דויד בן ישי ואליהו	kadmi		1375
table	NOT_ENGINE_REPRODUCED	5776	איום אטום אירני אמיתי על ישראל (משולש)	ragil=2162	value also held by 14 corpus anchor(s) e.g. "וקראת אתכם הרעה" ב(kadmi)	1375
table	ENGINE_MATCH	6449	ביאת המשיח האמתי בעתה ∆	kadmi; kadmi_gadol		1375
table	ENGINE_MATCH	6449	מלחמת גוג ומגוג המשיח התשע"ה ∆	kadmi; kadmi_gadol		1375
table	ENGINE_MATCH	6449	המשיח ילחם בבראק אובאמה הנחש בעתה ∆	kadmi		1375
table	ENGINE_MATCH	6606	בן דויד חמש שבע שבע שש ∆	kadmi		1375
table	ENGINE_MATCH	6606	דוד בן ישי עבדך משיחך גואלינו בתשע"ו ∆	kadmi		1375
table	ENGINE_MATCH	6606	משיח בן דוד שבע שבע שש ∆	kadmi		1375
table	NOT_ENGINE_REPRODUCED	6634	בן דוד יבוא בחמש שבע שבע שש משולש	ragil=2455	value also held by 1 corpus anchor(s) e.g. הבחירות החמישיות(miluy_demiluy)	1375
table	NOT_ENGINE_REPRODUCED	6634	בן דויד עבדך יבוא עני ורכב על חמור התשעו משולש	ragil=2360	value also held by 1 corpus anchor(s) e.g. הבחירות החמישיות(miluy_demiluy)	1375
table	NOT_ENGINE_REPRODUCED	6635	יבנה בית המקדש בהתשעו משולש	ragil=2387	value also held by 1 corpus anchor(s) e.g. יהוה יצמח קרן למשיח(miluy_demiluy)	1375
table	NOT_ENGINE_REPRODUCED	11110	ומביא גואל לבני בניהם למען שמו באהבה (משולש – אור ישר וחוזר)	ragil=2469	value not held by any corpus anchor	1375
table	ENGINE_MATCH	11111	בן דויד עבדך בחמשת אלפים שבע מאות שבעים ושש	kadmi		1375
table	ENGINE_MATCH	2504	והיה ביום ההוא ביום בוא גוג על אדמת ישראל נאם אדני יהוה תעלה חמתי באפי	ragil		1395
table	ENGINE_MATCH	2504	חמשת אלפים שבע מאות שבעים וחמש	ragil		1395
table	ENGINE_MATCH	2504	מלחמת העולם השלישית התשע"ה	ragil		1395
table	ENGINE_MATCH	2504	אזהרה סכנה מרחפת על ישראל בהתשעה	gadol; ragil		1395
table	ENGINE_MATCH	2504	בנימין יבחר ראש ממשלת ישראל האחרון	ragil		1395
table	ENGINE_MATCH	2504	יִהְיֶה רַעַשׁ גָּדוֹל, עַל, אַדְמַת יִשְׂרָאֵל תשעה	gadol; ragil		1395
begim	NOT_ENGINE_REPRODUCED	477	שוב	ragil=308	value also held by 70 corpus anchor(s) e.g. אהיה שלח בימינו(ragil)	
begim	NOT_ENGINE_REPRODUCED	5783	יקרא לך עיר הצדק קריה נאמנה" עם הכולל	ragil=1502	value also held by 1 corpus anchor(s) e.g. עת ביאת המשיח האחרון(kadmi)	
begim	NOT_ENGINE_REPRODUCED	1335	ו כתר ושתי	ragil=1342	value also held by 72 corpus anchor(s) e.g. איה אמיר אוחנה(kadmi)	
begim	NOT_ENGINE_REPRODUCED	1290	ו כתר אסתר עם האותיות והמלים	ragil=2356	value also held by 59 corpus anchor(s) e.g. אדמור הזקן המגיד מליאזנא(albam)	
begim	NOT_ENGINE_REPRODUCED	2020	וכן שנת שבע מאות שמונים עם המלים והכולל	ragil=2423	value also held by 28 corpus anchor(s) e.g. אבנים טובות(miluy)	
begim	SOURCE_NATIVE_VARIANT	515	עולים	aiq_bekar_calc-1		
begim	NOT_ENGINE_REPRODUCED	1290	אסתר למלך בשם מרדכי" בחלוף א"ל ב"ם עולות	ragil=2108	value also held by 59 corpus anchor(s) e.g. אדמור הזקן המגיד מליאזנא(albam)	
begim	NOT_ENGINE_REPRODUCED	45	מי שאומר דבר בשם אומרו זוכים להביא גאולה	ragil=1574	value also held by 180 corpus anchor(s) e.g. אב ואם(misratar)	
begim	ENGINE_MATCH	277	זרע"	gadol; ragil		
begim	NOT_ENGINE_REPRODUCED	2253	וכן שבע עשרה בתמוז בעתה אחישנה	ragil=2329	value also held by 16 corpus anchor(s) e.g. אבותינו אברהם יצחק ויעקב(atbash)	
begim	NOT_ENGINE_REPRODUCED	477	ש כ"ד תמוז הוא התאריך היחיד בשנה שיוצא	ragil=2226	value also held by 70 corpus anchor(s) e.g. אהיה שלח בימינו(ragil)	
begim	NOT_ENGINE_REPRODUCED	477	האותיות הגלויות ב בעתה	ragil=1767	value also held by 70 corpus anchor(s) e.g. אהיה שלח בימינו(ragil)	
begim	NOT_ENGINE_REPRODUCED	1335	זצ"ל שד' חיות המרכבה אדם ושור ואריה ונשר	ragil=2462	value also held by 72 corpus anchor(s) e.g. איה אמיר אוחנה(kadmi)	
begim	NOT_ENGINE_REPRODUCED	477	וכן בנות איוב	ragil=553	value also held by 70 corpus anchor(s) e.g. אהיה שלח בימינו(ragil)	
begim	NOT_ENGINE_REPRODUCED	1477	הוא אחד משני פסוקים יחידים בכל התנ"ך שעולים	ragil=1786	value also held by 29 corpus anchor(s) e.g. אורג(miluy_demiluy)	
begim	NOT_ENGINE_REPRODUCED	1782	וכן הפסוק הזה במלוי האותיות	ragil=1260	value also held by 27 corpus anchor(s) e.g. אחישנה אחישנה אחישנה(misratar)	
begim	NOT_ENGINE_REPRODUCED	924	וכן עלה ימות המשיח	ragil=1000	value also held by 44 corpus anchor(s) e.g. אהרן חי(gadol)	
begim	ENGINE_MATCH	400	גזע ישי"	gadol; ragil		
begim	NOT_ENGINE_REPRODUCED	222	הסוד של דיבור	ragil=627	value also held by 106 corpus anchor(s) e.g. אדמה לעליון(misratar)	
begim	NOT_ENGINE_REPRODUCED	95	ויושט המלך' ש דניאל או המן	ragil=923	value also held by 180 corpus anchor(s) e.g. אגאלכם(ragil)	
begim	SYSTEM_LAW_APPLICATION	20	וכן האות יו"ד במלוי שמסמלת את הכתר	miluy digit-sum		
begim	NOT_ENGINE_REPRODUCED	1335	כי הגיד להם אשר הוא יהודי" עם האותיות	ragil=1613	value also held by 72 corpus anchor(s) e.g. איה אמיר אוחנה(kadmi)	
begim	NOT_ENGINE_REPRODUCED	1335	בשם אומרו מביא גאולה לעולם עם המלים והכולל	ragil=1201	value also held by 72 corpus anchor(s) e.g. איה אמיר אוחנה(kadmi)	
begim	NOT_ENGINE_REPRODUCED	1335	וכן המן שעיר עם האותיות והמלים והכולל	ragil=1917	value also held by 72 corpus anchor(s) e.g. איה אמיר אוחנה(kadmi)	
begim	NOT_ENGINE_REPRODUCED	2712	מרי רפרם רכיש סורכב אדא דרו ברי דפפא	ragil=2181	value also held by 14 corpus anchor(s) e.g. אסור מוסיף(miluy_demiluy)	
begim	NOT_ENGINE_REPRODUCED	316	וכן יש"ו	ragil=392	value also held by 68 corpus anchor(s) e.g. אבישג(ragil)	
begim	NOT_ENGINE_REPRODUCED	222	וכן רכב	ragil=298	value also held by 106 corpus anchor(s) e.g. אדמה לעליון(misratar)	
begim	NOT_ENGINE_REPRODUCED	1335	וכן ברית בין הבתרים עם המלים והכולל	ragil=1739	value also held by 72 corpus anchor(s) e.g. איה אמיר אוחנה(kadmi)	
begim	NOT_ENGINE_REPRODUCED	333	וכן שני אלו עולים	ragil=629	value also held by 71 corpus anchor(s) e.g. אגאלכם(kadmi)	
begim	NOT_ENGINE_REPRODUCED	100	הן אתם מאין"	ragil=597	value also held by 214 corpus anchor(s) e.g. א ניסן(misratar)	
begim	ENGINE_MATCH	831	קרבו ריבכם יאמר"	ragil		
begim	NOT_ENGINE_REPRODUCED	1000	והמשך הכתוב הגישו עצמותיכם	ragil=1804	value also held by 90 corpus anchor(s) e.g. אביגיל(atbash)	
begim	NOT_ENGINE_REPRODUCED	99	שליט"א ש שפרה עשתה למשה חופה	ragil=2484	value also held by 175 corpus anchor(s) e.g. א אל אלי אליה אליהו(siduri)	
begim	SOURCE_NATIVE_VARIANT	324	ולבי ער"	gadol+אותיות; ragil+אותיות		
begim	NOT_ENGINE_REPRODUCED	324	וכן טרמיט	ragil=344	value also held by 50 corpus anchor(s) e.g. אסטרלוגיה(ragil)	
begim	NOT_ENGINE_REPRODUCED	424	והאותיות שלפני לפי שיטת ספר הפליאה	ragil=2614	value also held by 102 corpus anchor(s) e.g. אבל אשמים(ragil)	
begim	ENGINE_MATCH	677	דשא עשב"	gadol; ragil		
begim	ENGINE_MATCH	1254	י"ז בתמוז התשע"ז	gadol; ragil		
begim	NOT_ENGINE_REPRODUCED	1370	וכן פתיל תכלת	ragil=1446	value also held by 45 corpus anchor(s) e.g. אבות על בנים(ribua_gadol)	
begim	SYSTEM_LAW_APPLICATION	10	וכפי שנבאר שהמזבח נקרא זאב שהוא	atbash digit-sum		
begim	SYSTEM_LAW_APPLICATION	10	וכן זאב	triangle_word_calc digit-sum		
begim	NOT_ENGINE_REPRODUCED	21784	נקבל את אותו	ragil=996	value not held by any corpus anchor	
begim	NOT_ENGINE_REPRODUCED	45	אותיות רמז על הגאולה	ragil=1220	value also held by 180 corpus anchor(s) e.g. אב ואם(misratar)	
begim	ENGINE_MATCH	111	אל"ף	ragil; ragil_calc		
begim	NOT_ENGINE_REPRODUCED	1670	ההלך עמכם להלחם לכם עם איביכם להושיע אתכם"	ragil=1508	value also held by 33 corpus anchor(s) e.g. אור הזהר(kadmi)	
begim	NOT_ENGINE_REPRODUCED	5780	יהו"ה"	ragil=26	value also held by 2 corpus anchor(s) e.g. טילים גרעיניים(miluy_demiluy)	
begim	NOT_ENGINE_REPRODUCED	88	והר"ת	ragil=611	value also held by 184 corpus anchor(s) e.g. אדם גדול(ragil)	
begim	NOT_ENGINE_REPRODUCED	888	והס"ת	ragil=471	value also held by 94 corpus anchor(s) e.g. אחראי(kadmi)	
begim	NOT_ENGINE_REPRODUCED	1670	פרק שני דף יז עם האותיות והמילים והכולל	ragil=2017	value also held by 33 corpus anchor(s) e.g. אור הזהר(kadmi)	
begim	ENGINE_MATCH	222	ואין קנה"	ragil		
begim	NOT_ENGINE_REPRODUCED	2117	בכל התנ"ך והמספר אלף ארבע מאות שלשים ושש	ragil=3035	value also held by 12 corpus anchor(s) e.g. אהבתי ליהוה נצחית(ribua)	
begim	NOT_ENGINE_REPRODUCED	112	לה' המלוכה' ש קליפת עמלק בא"ת ב"ש יוצא	ragil=2113	value also held by 160 corpus anchor(s) e.g. אברהם רחל מבכה(siduri)	
begim	NOT_ENGINE_REPRODUCED	999	ה'תשפ"ד בגימטריא אורו של מלך המשיח ועם המלים	ragil=2301	value also held by 54 corpus anchor(s) e.g. א קצבמן(miluy)	
begim	ORTHOGRAPHIC_CANDIDATE_SPECULATIVE	1335	ו צביים אשר הפך יהו"ה באפו ובחמתו"	GOVERNED_ORTHOGRAPHIC_CANDIDATE «ו צביים אשר הפך יה"ה באפו ובחמתו"» (ragil)		
begim	ENGINE_MATCH	121	ולא ידע"	gadol; ragil		
begim	NOT_ENGINE_REPRODUCED	121	אלהם הוא הלחם אשר נתן יהוה לכם לאכלה"	ragil=1374	value also held by 138 corpus anchor(s) e.g. אהל(kadmi)	
begim	NOT_ENGINE_REPRODUCED	504	וכן יעקב רחל פ"ד	ragil=580	value also held by 63 corpus anchor(s) e.g. אדרת(atbash)	
begim	ORTHOGRAPHIC_CANDIDATE_SPECULATIVE	574	ו מוצאי יום הכיפורים	GOVERNED_ORTHOGRAPHIC_CANDIDATE «ו מוצאי יום הכיפרים» (ragil)		
begim	NOT_ENGINE_REPRODUCED	1335	ר' דוד ויצמן שליט"א ש כ"ף בי"ת אותיות	ragil=2395	value also held by 72 corpus anchor(s) e.g. איה אמיר אוחנה(kadmi)	
begim	ENGINE_MATCH	19	גוי"	gadol; ragil; siduri		
begim	NOT_ENGINE_REPRODUCED	801	וכן רבנו גרשם	ragil=877	value also held by 49 corpus anchor(s) e.g. אבלות(atbash)	
begim	NOT_ENGINE_REPRODUCED	863	החיד"א ב'שם הגדולים' שלמה בן יצחק ירחי שעולה	ragil=1742	value also held by 65 corpus anchor(s) e.g. אביונים(ribua_gadol)	
begim	NOT_ENGINE_REPRODUCED	224	דרך כוכב מיעקב" וכו' וכבר הבאנו ש דר"ך	ragil=1342	value also held by 78 corpus anchor(s) e.g. אדם ראשון(albam)	
begim	NOT_ENGINE_REPRODUCED	1254	וכן י"ז בתמוז בהתשע"ה	ragil=1330	value also held by 27 corpus anchor(s) e.g. אגם מים(gadol)	
begim	NOT_ENGINE_REPRODUCED	1254	עברון שליט"א ש כ"ד בתמוז תשע"ה	ragil=2232	value also held by 27 corpus anchor(s) e.g. אגם מים(gadol)	
begim	NOT_ENGINE_REPRODUCED	477	גנזבורג שליט"א שכ"דתמוז הוא התאריך היחיד בשנה שיוצא	ragil=None	value also held by 70 corpus anchor(s) e.g. אהיה שלח בימינו(ragil)	
begim	NOT_ENGINE_REPRODUCED	477	האותיות הגלויות בבעתה	ragil=1767	value also held by 70 corpus anchor(s) e.g. אהיה שלח בימינו(ragil)	
begim	NOT_ENGINE_REPRODUCED	1254	עברון שליט"א שכ"ד בתמוז תשע"ה	ragil=2232	value also held by 27 corpus anchor(s) e.g. אגם מים(gadol)	
begim	NOT_ENGINE_REPRODUCED	1434	מצפון תפתח הרעה"	ragil=None	value also held by 47 corpus anchor(s) e.g. א קצבמן(kadmi)	
begim	NOT_ENGINE_REPRODUCED	481	זה הדרך אם נחשב את המלים משיח מגיע	ragil=None	value also held by 53 corpus anchor(s) e.g. אהל המת(ragil)	
begim	NOT_ENGINE_REPRODUCED	666	והוסיף הרה"ג ר' ציון סיבוני שליט"א שמשיח אלעזר	ragil=2190	value also held by 67 corpus anchor(s) e.g. אבנים גדולות(albam)	
begim	NOT_ENGINE_REPRODUCED	1581	עברון שליט"א ששנת הגאולה התשע"ו	ragil=2559	value also held by 33 corpus anchor(s) e.g. אבדת גופו(miluy)	
begim	NOT_ENGINE_REPRODUCED	1000	המלוכה' שאור ה' תשע"ו עם האותיות והמלים והכולל	ragil=None	value also held by 90 corpus anchor(s) e.g. אביגיל(atbash)	
begim	NOT_ENGINE_REPRODUCED	1202	וכן י' טבת ה'תשע"ו	ragil=None	value also held by 67 corpus anchor(s) e.g. אובמה עמלקי שונא ישראל(ragil)	
begim	NOT_ENGINE_REPRODUCED	5775	ר' אברהם מייזעלס שליט"א שהפסוק היחיד בתנ"ך שעולה	ragil=None	value also held by 1 corpus anchor(s) e.g. התרסקות הבורסה(kadmi)	
begim	NOT_ENGINE_REPRODUCED	669	פ"ג 

שימו לב לרמז המדהים שבסיעתא דשמיא מצינו	ragil=None	value also held by 62 corpus anchor(s) e.g. אביי ורבא(ribua)	
begim	NOT_ENGINE_REPRODUCED	159	כי קטן	ragil=189	value also held by 81 corpus anchor(s) e.g. אורו של מלך המשיח(siduri)	
begim	NOT_ENGINE_REPRODUCED	1370	עברון שליט"א ש ספירת כתר	ragil=2348	value also held by 45 corpus anchor(s) e.g. אבות על בנים(ribua_gadol)	
begim	NOT_ENGINE_REPRODUCED	1353	וכן סימן עב"ד ישתחו"ה למשי"ח	ragil=1429	value also held by 42 corpus anchor(s) e.g. אהיה רגל רביעית במרכבה(misratar)	
begim	NOT_ENGINE_REPRODUCED	1335	וגם	ragil=49	value also held by 72 corpus anchor(s) e.g. איה אמיר אוחנה(kadmi)	
begim	SYSTEM_LAW_APPLICATION	10	תשי"	gadol mod100; ragil mod100		
begim	ENGINE_MATCH	1775	אדם נפך לשם תרשיש	ragil; ragil_calc		
begim	ENGINE_MATCH	1290	וברקת ויהלם ואחלמה וישפה	ragil		
begim	NOT_ENGINE_REPRODUCED	789	וכן ה'תשפ"ד	ragil=865	value also held by 40 corpus anchor(s) e.g. אור הנשמה(misratar)	
begim	NOT_ENGINE_REPRODUCED	987	וכן יום כ"א תשרי	ragil=1063	value also held by 32 corpus anchor(s) e.g. אדישות(misratar)	
begim	NOT_ENGINE_REPRODUCED	552	שמעתי מהרה"ג ר' דוד ויצמן שליט"א ש"יעקב שלם"	ragil=2685	value also held by 99 corpus anchor(s) e.g. אבנה לך מקדש(ragil)	
begim	NOT_ENGINE_REPRODUCED	5780	ושני פסוקים אלו	ragil=699	value also held by 2 corpus anchor(s) e.g. טילים גרעיניים(miluy_demiluy)	
begim	NOT_ENGINE_REPRODUCED	1000	וכן ב' פעמים נדגלות עם האותיות והמלים	ragil=1880	value also held by 90 corpus anchor(s) e.g. אביגיל(atbash)	
begim	NOT_ENGINE_REPRODUCED	1290	לכן תרצה ירושלים	ragil=1391	value also held by 59 corpus anchor(s) e.g. אדמור הזקן המגיד מליאזנא(albam)	
begim	NOT_ENGINE_REPRODUCED	5776	אוי לך מואב אבדת עם כמוש"	ragil=999	value also held by 14 corpus anchor(s) e.g. "וקראת אתכם הרעה" ב(kadmi)	
